Age,MP,PER,TS%,FTr,TRB%,AST%,STL%,USG%,W/L%,Share,Season,MVP_Rank,Awards,Player,Team,prominence_score,fatigue_decay,fatigue_streak,is_defending_mvp,MVP_Category,MVP_Performance_Category
21.0,3224.0,28.5,0.605,0.534,18.7,11.0,1.2,29.0,0.61,0.286,1994,4,"MVP-4,AS,NBA3",Shaquille O'Neal,ORL,0.25,0.14285714285714285,0.0,0,Top 5,Top 5 (not MVP this year)
22.0,2923.0,28.6,0.588,0.536,17.6,13.3,1.3,31.9,0.695,0.576,1995,2,"MVP-2,AS,NBA2",Shaquille O'Neal,ORL,0.5,0.3214285714285714,0.25,0,Top 5,Top 5 (not MVP this year)
25.0,2175.0,28.8,0.587,0.594,17.7,13.5,0.9,32.9,0.744,0.268,1998,4,"MVP-4,AS,NBA1",Shaquille O'Neal,LAL,0.25,0.16517857142857142,0.0,0,Top 5,Top 5 (not MVP this year)
26.0,1705.0,30.6,0.584,0.563,18.0,14.4,1.1,32.4,0.62,0.075,1999,6,"MVP-6,NBA2",Shaquille O'Neal,LAL,0.16666666666666666,0.5803571428571428,0.25,0,Outside Top 5 (with votes),Outside Top 5
27.0,3163.0,30.6,0.578,0.495,18.3,19.3,0.6,31.2,0.817,0.998,2000,1,"MVP-1,DPOY-2,AS,NBA1,DEF2",Shaquille O'Neal,LAL,1.0,0.456845238095238,0.0,0,Winner,Unclassified
28.0,2924.0,30.2,0.574,0.684,18.1,18.8,0.8,31.6,0.683,0.466,2001,3,"MVP-3,DPOY-8,AS,NBA1,DEF2",Shaquille O'Neal,LAL,0.3333333333333333,1.228422619047619,1.0,1,Top 5,Top 5 (not MVP this year)
29.0,2422.0,29.7,0.59,0.583,16.3,16.4,0.9,31.8,0.707,0.552,2002,3,"MVP-3,AS,NBA1",Shaquille O'Neal,LAL,0.3333333333333333,0.9475446428571428,1.5,0,Top 5,Top 5 (not MVP this year)
30.0,2535.0,29.5,0.602,0.599,16.5,16.2,0.8,30.2,0.61,0.106,2003,5,"MVP-5,DPOY-13,AS,NBA1,DEF2",Shaquille O'Neal,LAL,0.2,0.8071056547619047,2.0,0,Top 5,Top 5 (not MVP this year)
31.0,2464.0,24.4,0.578,0.713,17.7,14.8,0.7,26.3,0.683,0.145,2004,6,"MVP-6,DPOY-10,AS,NBA1",Shaquille O'Neal,LAL,0.16666666666666666,0.6035528273809523,2.25,0,Outside Top 5 (with votes),Outside Top 5
32.0,2492.0,27.0,0.583,0.699,17.8,15.7,0.8,30.5,0.72,0.813,2005,2,"MVP-2,DPOY-8,AS,NBA1",Shaquille O'Neal,MIA,0.5,0.46844308035714277,0.0,0,Top 5,Top 5 (not MVP this year)
33.0,1806.0,24.4,0.586,0.589,17.6,12.4,0.7,30.0,0.634,0.0,2006,0,"AS,NBA1",Shaquille O'Neal,MIA,0.0,0.7342215401785714,0.5,0,No MVP Votes,Outside Top 5
36.0,2252.0,22.3,0.623,0.617,16.4,8.9,1.1,24.2,0.561,0.0,2009,0,"AS,NBA3",Shaquille O'Neal,PHO,0.0,0.09177769252232143,0.0,0,No MVP Votes,Outside Top 5
21.0,2950.0,21.1,0.562,0.475,11.3,13.5,1.6,28.4,0.232,0.0,1998,0,No awards,Shareef Abdur-Rahim,VAN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
22.0,2021.0,20.7,0.53,0.492,10.9,17.6,1.8,28.9,0.16,0.0,1999,0,No awards,Shareef Abdur-Rahim,VAN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,3223.0,20.2,0.547,0.431,15.3,15.5,1.5,25.0,0.268,0.0,2000,0,No awards,Shareef Abdur-Rahim,VAN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,3241.0,19.1,0.549,0.415,13.0,14.3,1.5,24.6,0.28,0.0,2001,0,No awards,Shareef Abdur-Rahim,VAN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,2980.0,19.8,0.536,0.403,13.3,15.1,1.7,27.0,0.402,0.0,2002,0,AS,Shareef Abdur-Rahim,ATL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,3087.0,19.9,0.566,0.457,12.5,14.7,1.5,24.2,0.427,0.0,2003,0,No awards,Shareef Abdur-Rahim,ATL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,1294.0,19.6,0.527,0.33,17.0,5.2,1.5,16.1,0.38,0.0,1999,0,No awards,Shawn Bradley,DAL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
30.0,1731.0,18.3,0.601,0.467,15.1,4.6,1.9,13.6,0.732,0.0,2003,0,No awards,Shawn Bradley,DAL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
22.0,1808.0,21.6,0.567,0.503,21.2,7.3,1.9,24.0,0.573,0.0,1992,0,No awards,Shawn Kemp,SEA,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,2582.0,20.4,0.547,0.48,18.8,8.8,2.3,24.2,0.671,0.001,1993,10,"MVP-10,AS",Shawn Kemp,SEA,0.1,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
24.0,2597.0,22.9,0.593,0.496,19.4,12.4,2.8,24.2,0.768,0.017,1994,7,"MVP-7,AS,NBA2",Shawn Kemp,SEA,0.14285714285714285,0.1,0.0,0,Outside Top 5 (with votes),Outside Top 5
25.0,2679.0,21.7,0.61,0.587,19.8,8.8,1.9,24.4,0.695,0.0,1995,0,"AS,NBA2",Shawn Kemp,SEA,0.0,0.19285714285714284,0.0,0,No MVP Votes,Outside Top 5
26.0,2631.0,22.6,0.631,0.709,20.3,11.5,1.8,26.2,0.78,0.065,1996,8,"MVP-8,AS,NBA2",Shawn Kemp,SEA,0.125,0.09642857142857142,0.0,0,Outside Top 5 (with votes),Outside Top 5
27.0,2750.0,20.7,0.583,0.59,17.7,10.0,2.4,26.3,0.695,0.0,1997,0,"DPOY-6,AS",Shawn Kemp,SEA,0.0,0.1732142857142857,0.0,0,No MVP Votes,Outside Top 5
29.0,1475.0,23.6,0.578,0.677,16.8,14.9,1.8,28.9,0.44,0.006,1999,11,MVP-11,Shawn Kemp,CLE,0.09090909090909091,0.04330357142857143,0.0,0,Outside Top 5 (with votes),Outside Top 5
22.0,2857.0,21.0,0.532,0.249,16.8,10.2,2.4,22.1,0.622,0.0,2001,0,DPOY-11,Shawn Marion,PHO,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,3109.0,19.8,0.518,0.162,14.6,9.1,2.5,23.6,0.439,0.0,2002,0,No awards,Shawn Marion,PHO,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,3373.0,21.3,0.538,0.201,13.0,10.4,2.9,23.3,0.537,0.0,2003,0,"DPOY-13,AS",Shawn Marion,PHO,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,3217.0,19.9,0.513,0.2,13.1,11.7,2.7,22.7,0.354,0.0,2004,0,No awards,Shawn Marion,PHO,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,3146.0,21.7,0.556,0.213,15.5,7.5,2.6,21.3,0.756,0.001,2005,14,"MVP-14,DPOY-5,AS,NBA3",Shawn Marion,PHO,0.07142857142857142,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
27.0,3263.0,23.6,0.591,0.218,16.3,6.8,2.5,22.3,0.659,0.001,2006,10,"MVP-10,DPOY-7,AS,NBA3",Shawn Marion,PHO,0.1,0.07142857142857142,0.0,0,Outside Top 5 (with votes),Outside Top 5
28.0,3010.0,20.8,0.594,0.232,15.2,6.7,2.6,19.3,0.744,0.0,2007,0,"DPOY-4,AS",Shawn Marion,PHO,0.0,0.13571428571428573,0.0,0,No MVP Votes,Outside Top 5
34.0,2010.0,18.0,0.553,0.146,14.5,13.1,1.9,19.0,0.5,0.0,2013,0,No awards,Shawn Marion,DAL,0.0,0.0021205357142857146,0.0,0,No MVP Votes,Outside Top 5
24.0,2562.0,18.0,0.546,0.392,4.6,39.2,2.3,24.0,0.293,0.0,1991,0,No awards,Sherman Douglas,MIA,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,2417.0,18.0,0.614,0.539,9.3,14.1,1.7,17.2,0.732,0.0,1981,0,No awards,Sidney Moncrief,MIL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,2980.0,20.1,0.601,0.539,10.3,18.1,2.2,21.0,0.671,0.146,1982,7,"MVP-7,AS,NBA2,DEF2",Sidney Moncrief,MIL,0.14285714285714285,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
25.0,2710.0,22.6,0.602,0.522,8.9,16.9,2.0,24.7,0.622,0.301,1983,4,"MVP-4,DPOY-1,AS,NBA1,DEF1",Sidney Moncrief,MIL,0.25,0.14285714285714285,0.0,0,Top 5,Top 5 (not MVP this year)
26.0,3075.0,19.8,0.591,0.555,9.8,17.1,1.7,22.2,0.61,0.092,1984,8,"MVP-8,DPOY-1,AS,NBA2,DEF1",Sidney Moncrief,MIL,0.125,0.3214285714285714,0.25,0,Outside Top 5 (with votes),Outside Top 5
27.0,2734.0,20.1,0.565,0.472,7.9,20.1,2.1,23.6,0.72,0.083,1985,8,"MVP-8,DPOY-2,AS,NBA2,DEF1",Sidney Moncrief,MIL,0.125,0.2857142857142857,0.0,0,Outside Top 5 (with votes),Outside Top 5
28.0,2567.0,20.0,0.604,0.603,7.3,19.2,1.9,21.8,0.695,0.072,1986,7,"MVP-7,DPOY-3,AS,NBA2,DEF1",Sidney Moncrief,MIL,0.14285714285714285,0.26785714285714285,0.0,0,Outside Top 5 (with votes),Outside Top 5
25.0,2764.0,20.0,0.587,0.438,5.8,36.6,2.6,21.2,0.366,0.0,1986,0,No awards,Sleepy Floyd,GSW,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,3064.0,20.2,0.608,0.521,4.8,38.0,2.2,20.3,0.512,0.0,1987,0,AS,Sleepy Floyd,GSW,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,1521.0,18.6,0.59,0.275,8.5,14.2,2.4,22.2,0.402,0.0,1982,0,No awards,Sly Williams,NYK,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,1385.0,18.2,0.53,0.4,12.3,16.0,2.6,27.5,0.537,0.0,1983,0,No awards,Sly Williams,NYK,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
22.0,1229.0,18.5,0.578,0.667,5.5,38.7,3.2,23.0,0.61,0.0,1986,0,ROY-4,Spud Webb,ATL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
22.0,2489.0,19.4,0.595,0.216,6.5,28.1,2.2,24.4,0.439,0.0,2011,0,No awards,Stephen Curry,GSW,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,2983.0,21.3,0.589,0.21,5.8,31.1,2.1,26.4,0.573,0.002,2013,11,MVP-11,Stephen Curry,GSW,0.09090909090909091,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
25.0,2846.0,24.1,0.61,0.252,6.4,39.9,2.2,28.3,0.622,0.053,2014,6,"MVP-6,AS,NBA2",Stephen Curry,GSW,0.16666666666666666,0.09090909090909091,0.0,0,Outside Top 5 (with votes),Outside Top 5
26.0,2613.0,28.0,0.638,0.251,7.0,38.6,3.0,28.9,0.817,0.922,2015,1,"MVP-1,AS,NBA1",Stephen Curry,GSW,1.0,0.2121212121212121,0.0,0,Winner,Unclassified
27.0,2700.0,31.5,0.669,0.25,8.6,33.7,3.0,32.6,0.89,1.0,2016,1,"MVP-1,AS,NBA1",Stephen Curry,GSW,1.0,1.106060606060606,1.0,1,Winner,Defending Champion (retained title)
28.0,2638.0,24.6,0.624,0.251,7.3,31.2,2.6,30.1,0.817,0.051,2017,6,"MVP-6,AS,NBA2",Stephen Curry,GSW,0.16666666666666666,1.553030303030303,2.0,1,Outside Top 5 (with votes),Outside Top 5
30.0,2331.0,24.4,0.641,0.214,8.4,24.2,1.9,30.4,0.695,0.173,2019,5,"MVP-5,AS,NBA1",Stephen Curry,GSW,0.2,0.47159090909090906,0.0,0,Top 5,Top 5 (not MVP this year)
32.0,2152.0,26.3,0.655,0.289,8.5,30.5,1.7,34.8,0.542,0.449,2021,3,"MVP-3,AS,NBA1",Stephen Curry,GSW,0.3333333333333333,0.33579545454545456,0.0,0,Top 5,Top 5 (not MVP this year)
33.0,2211.0,21.4,0.601,0.243,8.3,30.4,1.9,30.8,0.646,0.004,2022,8,"MVP-8,AS,NBA2",Stephen Curry,GSW,0.125,0.6691287878787879,0.5,0,Outside Top 5 (with votes),Outside Top 5
34.0,1941.0,24.1,0.656,0.248,9.7,30.0,1.3,31.0,0.537,0.005,2023,9,"MVP-9,CPOY-9,AS,NBA2",Stephen Curry,GSW,0.1111111111111111,0.45956439393939397,0.0,0,Outside Top 5 (with votes),Outside Top 5
35.0,2421.0,20.6,0.616,0.224,7.4,24.7,1.1,31.3,0.561,0.0,2024,0,"CPOY-1,AS,NBA3",Stephen Curry,GSW,0.0,0.3408933080808081,0.0,0,No MVP Votes,Outside Top 5
36.0,2252.0,21.5,0.618,0.238,7.4,31.3,1.7,29.8,0.585,0.002,2025,9,"MVP-9,CPOY-5,AS,NBA2",Stephen Curry,GSW,0.1111111111111111,0.17044665404040404,0.0,0,Outside Top 5 (with votes),Outside Top 5
22.0,2881.0,20.7,0.528,0.407,4.6,39.0,2.0,28.2,0.378,0.0,2000,0,NBA3,Stephon Marbury,NJN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,2557.0,22.7,0.54,0.359,4.6,40.8,1.6,29.7,0.317,0.0,2001,0,AS,Stephon Marbury,NJN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,3187.0,18.1,0.519,0.32,4.7,35.7,1.3,26.6,0.439,0.0,2002,0,No awards,Stephon Marbury,PHO,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,3240.0,20.1,0.52,0.305,4.6,36.6,1.7,27.7,0.537,0.0,2003,0,"AS,NBA3",Stephon Marbury,PHO,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
27.0,3281.0,21.9,0.575,0.42,4.4,36.0,2.0,24.8,0.402,0.0,2005,0,No awards,Stephon Marbury,NYK,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
22.0,2776.0,18.4,0.543,0.327,8.3,31.6,2.2,25.0,0.415,0.0,2000,0,ROY-1,Steve Francis,HOU,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,3194.0,21.6,0.563,0.359,10.0,28.4,2.3,24.2,0.549,0.0,2001,0,No awards,Steve Francis,HOU,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,2343.0,19.1,0.517,0.419,9.8,29.1,1.6,28.0,0.341,0.0,2002,0,AS,Steve Francis,HOU,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,3318.0,20.6,0.541,0.454,8.7,28.0,2.3,26.1,0.524,0.0,2003,0,AS,Steve Francis,HOU,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
27.0,2978.0,18.9,0.521,0.456,8.5,31.6,1.9,28.0,0.439,0.0,2005,0,No awards,Steve Francis,ORL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,1544.0,18.1,0.629,0.545,13.9,8.8,1.2,22.8,0.549,0.0,1983,0,No awards,Steve Johnson,KCK,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
32.0,1543.0,19.5,0.577,0.354,10.0,14.8,2.0,24.5,0.72,0.0,1980,0,No awards,Steve Mix,PHI,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
33.0,1327.0,19.7,0.57,0.417,10.8,12.3,2.1,23.4,0.756,0.0,1981,0,No awards,Steve Mix,PHI,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,2387.0,19.6,0.603,0.326,5.2,34.6,1.6,21.1,0.646,0.0,2001,0,No awards,Steve Nash,DAL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
27.0,2837.0,20.7,0.602,0.269,5.0,36.1,1.0,23.0,0.695,0.004,2002,14,"MVP-14,AS,NBA3",Steve Nash,DAL,0.07142857142857142,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
28.0,2711.0,22.6,0.576,0.304,4.8,36.3,1.6,24.4,0.732,0.001,2003,11,"MVP-11,AS,NBA3",Steve Nash,DAL,0.09090909090909091,0.07142857142857142,0.0,0,Outside Top 5 (with votes),Outside Top 5
29.0,2612.0,20.5,0.59,0.297,4.8,38.3,1.3,19.5,0.634,0.0,2004,0,No awards,Steve Nash,DAL,0.0,0.12662337662337664,0.0,0,No MVP Votes,Outside Top 5
30.0,2573.0,22.0,0.606,0.278,5.2,49.2,1.4,20.5,0.756,0.839,2005,1,"MVP-1,AS,NBA1",Steve Nash,PHO,1.0,0.06331168831168832,0.0,0,Winner,Unclassified
31.0,2796.0,23.3,0.632,0.264,6.6,44.4,1.1,23.3,0.659,0.739,2006,1,"MVP-1,AS,NBA1",Steve Nash,PHO,1.0,1.031655844155844,1.0,1,Winner,Defending Champion (retained title)
32.0,2682.0,23.8,0.654,0.254,5.8,50.1,1.1,22.9,0.744,0.785,2007,2,"MVP-2,AS,NBA1",Steve Nash,PHO,0.5,1.515827922077922,2.0,1,Top 5,Top 5 (not MVP this year)
33.0,2780.0,21.1,0.641,0.255,5.7,47.3,0.9,22.0,0.671,0.014,2008,9,"MVP-9,AS,NBA2",Steve Nash,PHO,0.1111111111111111,1.2579139610389611,2.5,0,Outside Top 5 (with votes),Outside Top 5
34.0,2484.0,19.5,0.615,0.247,5.2,42.4,1.1,21.1,0.561,0.0,2009,0,No awards,Steve Nash,PHO,0.0,0.7400680916305917,0.0,0,No MVP Votes,Outside Top 5
35.0,2660.0,21.6,0.615,0.228,5.7,50.9,0.8,22.9,0.659,0.04,2010,8,"MVP-8,AS,NBA2",Steve Nash,PHO,0.125,0.37003404581529586,0.0,0,Outside Top 5 (with votes),Outside Top 5
36.0,2497.0,20.8,0.601,0.307,6.0,53.1,1.0,21.4,0.488,0.0,2011,0,No awards,Steve Nash,PHO,0.0,0.31001702290764793,0.0,0,No MVP Votes,Outside Top 5
37.0,1961.0,20.3,0.625,0.256,5.3,53.1,1.0,19.6,0.5,0.006,2012,9,"MVP-9,AS",Steve Nash,PHO,0.1111111111111111,0.15500851145382397,0.0,0,Outside Top 5 (with votes),Outside Top 5
28.0,2857.0,18.8,0.563,0.413,6.4,18.4,1.4,23.9,0.61,0.0,1998,0,AS,Steve Smith,ATL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,2487.0,20.6,0.63,0.402,15.3,5.5,1.8,16.7,0.585,0.0,2018,0,DPOY-12,Steven Adams,OKC,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,2669.0,18.5,0.591,0.361,14.7,6.6,2.0,16.4,0.598,0.0,2019,0,No awards,Steven Adams,OKC,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,1680.0,20.5,0.604,0.421,19.2,13.2,1.5,17.3,0.611,0.0,2020,0,No awards,Steven Adams,OKC,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,1478.0,18.0,0.542,0.501,14.6,5.0,1.9,21.2,0.341,0.0,2003,0,No awards,Stromile Swift,MEM,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,1528.0,19.2,0.53,0.459,14.0,4.4,1.9,22.8,0.61,0.0,2004,0,No awards,Stromile Swift,MEM,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
31.0,2809.0,18.2,0.597,0.328,21.1,10.2,0.8,18.6,0.439,0.0,1981,0,No awards,Swen Nater,SDC,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,2243.0,18.2,0.508,0.325,6.2,44.8,2.3,26.1,0.573,0.0,2007,0,No awards,T.J. Ford,TOR,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
31.0,1291.0,20.9,0.586,0.105,8.4,41.8,2.6,23.7,0.573,0.0,2024,0,6MOY-7,T.J. McConnell,IND,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
32.0,1415.0,18.4,0.547,0.123,7.6,37.0,2.8,23.4,0.61,0.0,2025,0,No awards,T.J. McConnell,IND,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,2202.0,18.4,0.61,0.205,7.0,7.1,1.7,23.3,0.616,0.0,2020,0,No awards,T.J. Warren,IND,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,1420.0,18.5,0.567,0.186,13.6,8.5,3.3,19.4,0.634,0.0,2025,0,No awards,Tari Eason,HOU,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,1961.0,18.7,0.527,0.244,5.9,35.8,3.1,24.2,0.524,0.0,1995,0,No awards,Terrell Brandon,CLE,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,2570.0,25.2,0.573,0.348,6.4,38.1,3.0,27.6,0.573,0.003,1996,16,"MVP-16,AS",Terrell Brandon,CLE,0.0,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
26.0,2868.0,21.5,0.526,0.226,6.8,35.6,2.8,28.3,0.512,0.0,1997,0,AS,Terrell Brandon,CLE,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
29.0,2587.0,20.8,0.535,0.2,5.4,39.1,2.7,23.0,0.61,0.0,2000,0,No awards,Terrell Brandon,MIN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
30.0,2821.0,20.0,0.507,0.198,6.0,33.7,3.0,22.2,0.573,0.0,2001,0,No awards,Terrell Brandon,MIN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
22.0,2078.0,19.1,0.577,0.274,14.1,7.0,1.3,18.3,0.659,0.0,2014,0,No awards,Terrence Jones,HOU,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
21.0,2531.0,22.8,0.557,0.315,16.7,10.9,2.4,26.0,0.305,0.013,1983,13,"MVP-13,ROY-1",Terry Cummings,SDC,0.07692307692307693,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
22.0,2907.0,19.8,0.538,0.354,15.1,7.2,1.5,26.6,0.366,0.0,1984,0,No awards,Terry Cummings,SDC,0.0,0.07692307692307693,0.0,0,No MVP Votes,Outside Top 5
23.0,2722.0,22.1,0.536,0.302,14.6,13.5,2.1,28.8,0.72,0.177,1985,5,"MVP-5,AS,NBA2",Terry Cummings,MIL,0.2,0.038461538461538464,0.0,0,Top 5,Top 5 (not MVP this year)
24.0,2669.0,18.2,0.503,0.281,14.5,11.1,2.1,27.2,0.695,0.012,1986,11,MVP-11,Terry Cummings,MIL,0.09090909090909091,0.21923076923076923,0.25,0,Outside Top 5 (with votes),Outside Top 5
25.0,2770.0,20.5,0.536,0.264,14.1,13.5,2.2,26.1,0.61,0.0,1987,0,No awards,Terry Cummings,MIL,0.0,0.20052447552447553,0.0,0,No MVP Votes,Outside Top 5
27.0,2824.0,19.7,0.518,0.294,13.3,11.7,1.8,28.9,0.598,0.001,1989,17,"MVP-17,AS,NBA3",Terry Cummings,MIL,0.0,0.05013111888111888,0.0,0,Outside Top 5 (with votes),Outside Top 5
28.0,2821.0,19.6,0.527,0.287,13.5,12.9,1.9,28.3,0.683,0.0,1990,0,No awards,Terry Cummings,SAS,0.0,0.05013111888111888,0.0,0,No MVP Votes,Outside Top 5
30.0,2149.0,18.5,0.52,0.236,16.0,7.7,1.3,25.1,0.573,0.0,1992,0,No awards,Terry Cummings,SAS,0.0,0.01253277972027972,0.0,0,No MVP Votes,Outside Top 5
24.0,2991.0,18.1,0.592,0.364,6.8,35.9,2.3,16.8,0.646,0.0,1988,0,No awards,Terry Porter,POR,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,2781.0,20.0,0.597,0.487,5.3,35.4,2.5,20.1,0.72,0.0,1990,0,No awards,Terry Porter,POR,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
27.0,2665.0,21.7,0.632,0.359,5.9,34.0,2.8,19.6,0.768,0.026,1991,9,"MVP-9,AS",Terry Porter,POR,0.1111111111111111,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
28.0,2784.0,18.1,0.575,0.326,5.0,24.9,2.2,21.6,0.695,0.0,1992,0,No awards,Terry Porter,POR,0.0,0.1111111111111111,0.0,0,No MVP Votes,Outside Top 5
22.0,2135.0,18.4,0.566,0.205,11.7,6.7,2.2,22.1,0.5,0.0,2011,0,6MOY-3,Thaddeus Young,PHI,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,1755.0,18.9,0.538,0.21,10.3,7.3,2.0,21.5,0.53,0.0,2012,0,6MOY-9,Thaddeus Young,PHI,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,2629.0,18.2,0.541,0.196,12.3,8.2,2.7,19.8,0.415,0.0,2013,0,No awards,Thaddeus Young,PHI,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
32.0,1652.0,20.3,0.578,0.171,14.2,27.1,2.2,22.3,0.431,0.0,2021,0,6MOY-14,Thaddeus Young,CHI,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
21.0,1496.0,21.0,0.674,0.273,16.5,9.3,0.8,17.6,0.39,0.0,2019,0,No awards,Thomas Bryant,WAS,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
27.0,1121.0,20.5,0.649,0.528,15.7,9.2,1.0,20.7,0.758,0.0,2012,0,No awards,Tiago Splitter,SAS,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
28.0,1997.0,18.7,0.609,0.506,14.9,10.0,1.6,18.2,0.707,0.0,2013,0,No awards,Tiago Splitter,SAS,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
21.0,3204.0,22.6,0.577,0.375,17.6,13.7,0.9,26.0,0.683,0.128,1998,5,"MVP-5,ROY-1,DPOY-5,AS,NBA1,DEF2",Tim Duncan,SAS,0.2,0.0,0.0,0,Top 5,Top 5 (not MVP this year)
22.0,1963.0,23.2,0.541,0.424,16.3,12.1,1.2,27.2,0.74,0.627,1999,3,"MVP-3,DPOY-5,NBA1,DEF1",Tim Duncan,SAS,0.3333333333333333,0.2,0.25,0,Top 5,Top 5 (not MVP this year)
23.0,2875.0,24.8,0.555,0.471,18.1,15.5,1.2,28.7,0.646,0.205,2000,5,"MVP-5,AS,NBA1,DEF1",Tim Duncan,SAS,0.2,0.43333333333333335,0.75,0,Top 5,Top 5 (not MVP this year)
24.0,3174.0,23.8,0.536,0.471,17.8,15.3,1.2,28.7,0.707,0.569,2001,2,"MVP-2,DPOY-3,AS,NBA1,DEF1",Tim Duncan,SAS,0.5,0.4166666666666667,1.0,0,Top 5,Top 5 (not MVP this year)
25.0,3329.0,27.0,0.576,0.466,18.0,18.3,1.0,29.0,0.707,0.757,2002,1,"MVP-1,AS,NBA1,DEF1",Tim Duncan,SAS,1.0,0.7083333333333334,1.5,0,Winner,Unclassified
26.0,3181.0,26.9,0.564,0.455,19.0,19.5,0.9,28.0,0.732,0.808,2003,1,"MVP-1,DPOY-4,AS,NBA1,DEF1",Tim Duncan,SAS,1.0,1.3541666666666667,2.5,1,Winner,Defending Champion (retained title)
27.0,2527.0,27.1,0.534,0.498,19.0,17.4,1.3,29.7,0.695,0.582,2004,2,"MVP-2,DPOY-7,AS,NBA1,DEF2",Tim Duncan,SAS,0.5,1.6770833333333335,3.5,1,Top 5,Top 5 (not MVP this year)
28.0,2203.0,27.0,0.54,0.437,19.4,16.1,1.1,28.9,0.72,0.258,2005,4,"MVP-4,DPOY-4,AS,NBA1,DEF1",Tim Duncan,SAS,0.25,1.3385416666666667,4.0,0,Top 5,Top 5 (not MVP this year)
